url,condition,car,price
www.cars.com/vehicledetail/06736a76-dc8c-45a2-87b4-39a9d34c1cd2/,Used,2006 Ferrari F430 Spider,$128995
www.cars.com/vehicledetail/18526587-de6e-4ec4-8a5b-6df1e38967b0/,Ferrari Certified,2014 Ferrari 458 Spider Base,$303900
www.cars.com/vehicledetail/ee308711-9827-40a7-9fa0-639abb2bf1e0/,Used,2015 Ferrari 458 Italia Base,$249000
www.cars.com/vehicledetail/fff4e4fd-3b04-4d71-9e64-315571902988/,Used,2011 Ferrari 599 GTB Fiorano F1A,$1349900
www.cars.com/vehicledetail/b2242b08-2f2d-4806-9dd1-2ac982dc2a96/,Used,2019 Ferrari Portofino Base,$224898
www.cars.com/vehicledetail/b5c1bcef-57c3-4298-9cd3-48bb01b5e388/,Used,2012 Ferrari 458 Italia Base,$232900
www.cars.com/vehicledetail/8ac46f20-ed3a-46d7-b181-81e617509d0f/,Used,2018 Ferrari 488 Spider Base,$329950
www.cars.com/vehicledetail/fa77d739-6eae-4402-a090-beb0f14f9d85/,Used,2007 Ferrari F430 2dr Convertible Spider,$179995
www.cars.com/vehicledetail/a4786aeb-ec7a-47fd-9ed0-221cbb63458b/,Used,2013 Ferrari California Base,$145995
www.cars.com/vehicledetail/92638090-ef18-4053-8a19-6c932dee5ca2/,Used,2003 Ferrari 360 Spider Base,$78000
www.cars.com/vehicledetail/c852263b-a96a-4c02-9da5-6a0371482647/,Used,2007 Ferrari 599 GTB Fiorano F1A,$125888
www.cars.com/vehicledetail/f5dc144a-9a0f-477a-b0a4-f9af6e9afa2d/,Used,2010 Ferrari 599 GTB Fiorano F1A,$114900
www.cars.com/vehicledetail/ed78cc08-efbb-4f01-9a00-5d35cc6c0b45/,Used,2017 Ferrari 488 GTB Base,$295900
www.cars.com/vehicledetail/d964bfc7-a4c1-40e6-8cad-13cb0bb4dd08/,Used,2012 Ferrari California Base,$115000
www.cars.com/vehicledetail/e12ca014-9469-4e3c-a71c-91a59afc5e7d/,Used,2007 Ferrari F430 Spider,$184900
www.cars.com/vehicledetail/5fdcc429-f03a-4e33-be0f-42a98b0d0e62/,Used,2016 Ferrari 488 Spider Base,$315900
www.cars.com/vehicledetail/ed799d8f-8d7b-4a51-859f-53203ab96f71/,Ferrari Certified,2017 Ferrari California T,$197991
www.cars.com/vehicledetail/6f0cf970-289f-431a-a3fe-934c6cf02f9e/,Used,2015 Ferrari F12berlinetta Base,$292900
www.cars.com/vehicledetail/b303c4c6-0fb0-4887-9200-a2c8b10c279e/,Used,2017 Ferrari F12berlinetta Base,$319900
www.cars.com/vehicledetail/038dbf70-4510-4650-86f7-7e25b1b89e09/,Used,2013 Ferrari F12berlinetta Base,$196995
www.cars.com/vehicledetail/c7325c57-bbaa-4a25-93d6-b01e253ddb68/,Used,2012 Ferrari FF Base,$142950
www.cars.com/vehicledetail/866e26b7-7fb4-4396-9d4f-e6a57be82e0b/,Used,2014 Ferrari 458 Spider Base,$249900
www.cars.com/vehicledetail/48a128b8-2bb4-44bc-a994-35d60ca0da2c/,Used,2007 Ferrari F430 2dr Convertible Spider,$169995
www.cars.com/vehicledetail/43947665-9d57-427d-9f03-2a80f6a61bf1/,Used,2018 Ferrari 488 Spider Base,$349900
www.cars.com/vehicledetail/ac0d11e0-61ed-4f60-906f-610fcb3d6312/,Used,2018 Ferrari 812 Superfast Base,$429900
www.cars.com/vehicledetail/4c757db1-444d-4f5a-89ba-fcd77777d1da/,Used,2019 Ferrari 812 Superfast Base,$429900
www.cars.com/vehicledetail/83737ac3-e675-4d47-b0bf-a29847d75438/,Used,2019 Ferrari GTC4Lusso T,$239900
www.cars.com/vehicledetail/87ab8c02-f778-4d8b-9f24-c9297624e159/,Used,2018 Ferrari 488 GTB Base,$314900
www.cars.com/vehicledetail/922aa6fe-40fa-4d71-a17f-cea4b1b2e87b/,Used,2010 Ferrari California,$104850
www.cars.com/vehicledetail/c3a868c1-6c1f-4f6c-9ac9-41a6b74bbc2b/,Ferrari Certified,2017 Ferrari F12berlinetta Base,$334888
www.cars.com/vehicledetail/281d89cd-87a0-4e3c-8748-e14c6f9c5a57/,Used,2020 Ferrari 488 Pista Base,$574990
www.cars.com/vehicledetail/f35c998c-0e3c-4dad-9737-404ec875b44a/,Used,2020 Ferrari 812 Superfast Base,$599998
www.cars.com/vehicledetail/6dc05ccb-b791-49b9-8ef2-09d180d6a0c5/,Used,2014 Ferrari California Base,$139990
www.cars.com/vehicledetail/f60331e3-2224-4ea2-a0e0-1b55b6a1edbe/,Used,2017 Ferrari F12berlinetta Base,$309955
www.cars.com/vehicledetail/642a4d7d-939b-4ffa-adb6-3befdd0138f1/,Used,2017 Ferrari 488 Spider Base,$327900
www.cars.com/vehicledetail/e4f1d986-e98c-400e-9657-819aabe93c1f/,Ferrari Certified,2021 Ferrari F8 Spider Base,$519900
www.cars.com/vehicledetail/c572a084-f913-4c97-95f6-fa9e29a19295/,Used,1996 Ferrari F355 GTS,$369995
www.cars.com/vehicledetail/7968926f-6a08-455e-90eb-7c87e8e4c48d/,Used,2020 Ferrari F8 Tributo Base,$399995
www.cars.com/vehicledetail/56ff3257-ca27-426d-9f9b-9344375d822b/,Used,2018 Ferrari California T,$184995
www.cars.com/vehicledetail/44aa31e6-df17-45eb-bdcc-0d0055e46e1d/,Used,2019 Ferrari 488 Pista Base,$544950
www.cars.com/vehicledetail/aa3f35ba-10c1-44ee-9fec-6f68eb09c7cf/,Ferrari Certified,2011 Ferrari 599 GTB Fiorano,$999900
www.cars.com/vehicledetail/49362542-036d-4424-afd0-3090574d96cc/,Used,2018 Ferrari 488 Spider Base,$359880
www.cars.com/vehicledetail/e3b026e4-6a01-4865-8a2d-87d7acbff297/,Used,2021 Ferrari Roma Base,$329988
www.cars.com/vehicledetail/b1757a18-1d71-434b-9cad-2c855996e238/,Used,2018 Ferrari 488 GTB Base,$274900
www.cars.com/vehicledetail/4f9dafa6-1e28-4652-856f-9a175adf3f42/,Used,2019 Ferrari Portofino Base,$260950
www.cars.com/vehicledetail/47c5de77-75bd-4cc5-9993-be9f19438ef0/,Used,2006 Ferrari F430 Spider 6 Speed,$329000
www.cars.com/vehicledetail/e10a8e7d-8abf-44a5-bf31-cb6196e16ab7/,Ferrari Certified,2018 Ferrari GTC4Lusso V12,$265900
www.cars.com/vehicledetail/161830a1-4fce-4a7b-817b-8e6d048897b6/,Used,2008 Ferrari F430 Berlinetta,$174900
www.cars.com/vehicledetail/70dfb3a5-539b-475a-bd07-aab7f612318e/,Used,2020 Ferrari F8 Tributo Base,$394995
www.cars.com/vehicledetail/0f7652e5-f681-4f16-ac74-958dd0de2e05/,Used,2007 Ferrari 599 GTB Fiorano,$159900
www.cars.com/vehicledetail/4d2c52ba-eced-413a-835f-ec10303dc749/,Used,2003 Ferrari Enzo,$3699996
www.cars.com/vehicledetail/8cc2ffd0-5496-4660-aba4-29b7a106b61b/,Used,2004 Ferrari 360 Modena,$149900
www.cars.com/vehicledetail/ffb8a9f5-ecd7-4a1c-9b39-98b0e251c68d/,Used,2020 Ferrari GTC4Lusso T,$264888
www.cars.com/vehicledetail/e4e64ee2-74be-4496-a12b-8b9486eca289/,Used,1994 Ferrari 348 Spider,$75990
www.cars.com/vehicledetail/f0325bdd-f649-48a9-bf80-8c942d1dedf0/,Used,2018 Ferrari 488 GTB Base,$314900
www.cars.com/vehicledetail/667bef86-a299-4f57-893b-8241845cbefa/,Used,2015 Ferrari 458 Spider Base,$329999
www.cars.com/vehicledetail/95b19199-0ef8-44f4-9596-5afe58cff5b0/,Used,2016 Ferrari 488 GTB Base,$279900
www.cars.com/vehicledetail/9fc28f32-c915-45df-acde-d0bd63c7985e/,Used,2010 Ferrari 458 Italia Base,$229000
www.cars.com/vehicledetail/6b30da57-033f-4ca4-8069-5dd1fe34cafd/,Used,2021 Ferrari F8 Tributo Base,$499998
www.cars.com/vehicledetail/273db2dc-c2b3-4a61-9d89-2cdb04f1b550/,Used,2004 Ferrari Challenge Stradale,$294900
www.cars.com/vehicledetail/4b127e89-447b-49b5-925f-08ed892f9dcc/,Ferrari Certified,2019 Ferrari Portofino Base,$269000
www.cars.com/vehicledetail/cf01488d-e31e-4883-acd6-0b9aa3ebdaf0/,Used,2007 Ferrari F430 Berlinetta,$128850
www.cars.com/vehicledetail/2ee8dab9-e68d-45e1-977a-406f657c0a59/,Used,2021 Ferrari Roma Base,$289900
www.cars.com/vehicledetail/181f251f-3957-4d57-8e06-d5457377bab7/,Used,2007 Ferrari F430 Berlinetta,$129900
www.cars.com/vehicledetail/bf717384-0c1c-4738-b4d9-1b2bff38e1d9/,Used,2018 Ferrari 488 GTB Base,$309900
www.cars.com/vehicledetail/9d53b04d-8648-42e1-a86f-3866cc1f4f89/,Used,2018 Ferrari 488 Spider Base,$359800
www.cars.com/vehicledetail/8cb96a9d-3139-4ce8-9aa9-17fe136d1433/,Used,2016 Ferrari 488 Spider Base,$309991
www.cars.com/vehicledetail/87c4a512-d9b8-46a0-b8f9-861ff2ad1393/,Used,2016 Ferrari 488 GTB Base,$277900
www.cars.com/vehicledetail/0e88ba22-ecec-4803-a1f2-7b6411cb07e8/,Ferrari Certified,2018 Ferrari California T,$204900
www.cars.com/vehicledetail/22c5ee1c-8ae9-48f0-881a-2ba701289dca/,Used,2020 Ferrari 488 Pista Base,$589990
www.cars.com/vehicledetail/3771ee2a-a051-4b1f-98ca-8896f46e3f7b/,Used,2017 Ferrari 488 GTB Base,$288500
www.cars.com/vehicledetail/2fc550cf-0624-46c4-96c4-8aa42dd94f33/,Used,2014 Ferrari F12berlinetta Base,$244991
www.cars.com/vehicledetail/b04feb5d-b3b1-48fe-8da9-0aad5a28e109/,Used,2017 Ferrari 488 GTB Base,$259988
www.cars.com/vehicledetail/521931dd-aaa4-4d82-a10a-1f08ec9ce323/,Used,2018 Ferrari 812 Superfast Base,$440000
www.cars.com/vehicledetail/e3019528-5002-4693-bd91-d0fbd6d2c858/,Used,2019 Ferrari 812 Superfast Base,$425000
www.cars.com/vehicledetail/870bf3d9-b44c-4493-bc87-62572cba0956/,Used,2018 Ferrari 488 Spider Base,$359900
www.cars.com/vehicledetail/f41d3daf-ee40-479b-9397-0cba953c603a/,Used,2002 Ferrari 360 Spider,$174900
www.cars.com/vehicledetail/dbfcbca8-0415-49a6-a0a6-f3274eed5058/,Used,2020 Ferrari 488 Pista Spider Base,$798990
www.cars.com/vehicledetail/6702427e-8bc2-439c-8f50-eb1e6aebc218/,Used,2021 Ferrari F8 Spider Base,Not Priced
www.cars.com/vehicledetail/1e246116-508b-4ad2-8bc4-4892fc086649/,Used,2015 Ferrari California T,$152000
www.cars.com/vehicledetail/002c1c16-62cc-479d-9e7f-1ab819a3c208/,Used,2014 Ferrari 458 Italia 2DR CONV,$309500
www.cars.com/vehicledetail/3fd6156c-d50f-4ed5-9d21-f77b2855905b/,Used,2022 Ferrari Roma Base,$304955
www.cars.com/vehicledetail/cbba1b10-7ec5-4af8-8253-1232fd2c2986/,Used,2000 Ferrari 360 Modena,$169999
www.cars.com/vehicledetail/c7e5a471-4485-404a-b0c0-20cba1de7f23/,Used,2019 Ferrari Portofino Base,$259995
www.cars.com/vehicledetail/f887b0f0-487e-434f-8d93-e84398cbe03d/,Used,2007 Ferrari F430 Spider,$159900
www.cars.com/vehicledetail/d539bff2-da6b-40bb-8e24-cdb2bd745ea3/,Used,2021 Ferrari Roma,$379995
www.cars.com/vehicledetail/88dc5e9b-045c-4b90-b88e-6b5b3a2fad58/,Ferrari Certified,2015 Ferrari 458 Italia Base,$329900
www.cars.com/vehicledetail/641424c0-ed76-41e1-b638-9741b20c838a/,Used,2002 Ferrari 456 M 2dr Cpe Manual,$229995
www.cars.com/vehicledetail/4d0e12ba-358c-4bb7-837d-3c8252ffd5f2/,Used,2019 Ferrari GTC4Lusso T,$249988
www.cars.com/vehicledetail/3c84844a-1607-4e25-94d8-58662febcacd/,Used,2020 Ferrari 488 Pista Spider Base,$824500
www.cars.com/vehicledetail/d36fa8e2-ff3b-4d11-a453-3f1a3ddd9b37/,Used,2019 Ferrari 812 Superfast Base,$435900
www.cars.com/vehicledetail/e9c42be2-6b49-49cd-ae52-238fc39d17d1/,Used,2009 Ferrari F430 Spider F1,$179900
www.cars.com/vehicledetail/b821fa47-5ba5-4244-b12b-81b08d58053a/,Used,2020 Ferrari Portofino Base,$279800
www.cars.com/vehicledetail/163c5bec-c502-43f9-bf3a-a4b6ee19f494/,Used,2021 Ferrari SF90 Stradale Base,$899000
www.cars.com/vehicledetail/c8a30360-0fd2-4bf7-9d22-3be1b949cb11/,Used,2021 Ferrari SF90 Stradale Base,$849990
www.cars.com/vehicledetail/23eca046-2d7d-4ad1-963e-9f7661e61c0e/,Ferrari Certified,2010 Ferrari California,$115900
www.cars.com/vehicledetail/6d4c2691-fa94-4687-82dc-6148fb588872/,Used,2010 Ferrari California,$98900
www.cars.com/vehicledetail/b991cc66-b82e-43ba-9113-12b56ccf2d85/,Used,2000 Ferrari 360 Modena,$99900
www.cars.com/vehicledetail/bc5b0644-a951-420f-82b4-d15bb883f3a2/,Used,2016 Ferrari F12tdf Base,$1195000
www.cars.com/vehicledetail/6b76ddc2-d415-4261-a5e7-cafc3e2cb021/,Used,2004 Ferrari 360 Spider,$149985
www.cars.com/vehicledetail/195da831-4271-4459-a5aa-bce5dbf92184/,Used,2015 Ferrari California T,$148900
www.cars.com/vehicledetail/620018ee-4cea-49e7-bed6-4a28be2c4fe6/,Used,2021 Ferrari SF90 Stradale Base,$839999
www.cars.com/vehicledetail/ffb4e0ac-3bc9-4076-86e6-c927a3656d71/,Used,2005 Ferrari 360 Modena,$129900
www.cars.com/vehicledetail/37da43d8-3818-413e-bac4-dd0971829348/,Ferrari Certified,2018 Ferrari 488 GTB Base,$318900
www.cars.com/vehicledetail/50331594-325e-4f7a-abd5-a26d05a30c0f/,Used,2005 Ferrari F430 Spider,$119995
www.cars.com/vehicledetail/9b14a474-839b-4b69-a30a-78f717f3237a/,Ferrari Certified,2022 Ferrari 812 GTS Base,$729812
www.cars.com/vehicledetail/7ddc35ee-1ea6-40a6-99f3-b8ae4e0a23d3/,Used,2015 Ferrari 458 Italia Base,$287995
www.cars.com/vehicledetail/6f93773c-0aa4-44a9-bbe5-0552a62f14e0/,Ferrari Certified,2021 Ferrari F8 Spider Base,$559888
www.cars.com/vehicledetail/22a6ca6f-798a-4517-91b0-69fe5b76f4fe/,Ferrari Certified,2019 Ferrari Portofino Base,$284895
www.cars.com/vehicledetail/ce27c166-3c36-4d82-be2a-a4944228d3fc/,Used,2002 Ferrari 360 Spider,$114500
www.cars.com/vehicledetail/ecb90be9-a4db-417e-a246-8e10f0d8bcb5/,Ferrari Certified,2017 Ferrari California T,$199000
www.cars.com/vehicledetail/044c4991-9b2e-45d1-9a28-285ba632e0f9/,Used,2017 Ferrari 488 GTB Coupe,$289888
www.cars.com/vehicledetail/af92a748-80ee-4c2c-9207-c716c878c2af/,Used,2002 Ferrari 360 Spider,$117995
www.cars.com/vehicledetail/063efaa8-169f-4a95-892b-027f05e0e62a/,Used,2004 Ferrari Challenge Stradale,$299000
www.cars.com/vehicledetail/cca40520-418e-4248-9c3e-ffc560a59307/,Used,2013 Ferrari 458 Spider,$229000
www.cars.com/vehicledetail/413d7c64-0f66-4fa5-9249-0da4aff1b8ec/,Used,2012 Ferrari California Base,$129995
www.cars.com/vehicledetail/f65b600a-0c65-4fbb-b639-24669fa036ff/,Used,2021 Ferrari Roma Base,$329955
www.cars.com/vehicledetail/4372bd5b-dc94-4814-95e3-0421a60fb06d/,Used,2012 Ferrari California Base,$107500
www.cars.com/vehicledetail/ef03acf3-0ef1-4bd1-9c18-4ae147acf10b/,Used,2013 Ferrari 458 Spider Base,$253500
www.cars.com/vehicledetail/96705044-53d8-4aac-a293-4d06f420eb88/,Used,2020 Ferrari 488 Pista,$609800
www.cars.com/vehicledetail/0c797877-07e7-4f4b-bae9-d2f4d999a864/,Used,2020 Ferrari 488 Pista Base,$649999
www.cars.com/vehicledetail/4a18989c-739a-4718-a4d2-8cbc33d23fbb/,Used,2013 Ferrari California Base,$159995
www.cars.com/vehicledetail/ba9f92a6-5b8f-4cf8-a2fa-e98fbe030095/,Used,2020 Ferrari F8 Tributo Base,$420888
www.cars.com/vehicledetail/39f54dcb-c800-4eee-b264-f47c84d35a46/,Used,2015 Ferrari 458 Speciale Base,$525000
www.cars.com/vehicledetail/f880d224-428b-4881-88c2-6c3bdcff4376/,Used,2013 Ferrari FF 2dr HB,$129995
www.cars.com/vehicledetail/781d7064-aca6-43a5-9dc6-97df225a726d/,Ferrari Certified,2020 Ferrari Portofino Base,$289000
www.cars.com/vehicledetail/1d45f07a-6246-432d-838b-1fa3313b8723/,Used,1999 Ferrari F355 Spider F1,$89900
www.cars.com/vehicledetail/bc58901b-eb46-405f-a8e8-6ec4f90c246e/,Used,2015 Ferrari 458 Speciale Base,$559895
www.cars.com/vehicledetail/992f7fb9-d525-4460-9bc9-ebb83786f4e1/,Used,2002 Ferrari 360 Modena,$205000
www.cars.com/vehicledetail/e479b699-1d9f-4b1f-b9a3-5f0be8a53670/,Used,2007 Ferrari F430 Spider F1,$169000
www.cars.com/vehicledetail/463b5453-a39e-45d8-b31d-2c91caa3e7d9/,Used,2021 Ferrari Roma Base,$399990
www.cars.com/vehicledetail/cf9d7a6a-bd29-42cc-b34d-4d8a52a171ec/,Used,2021 Ferrari SF90 Stradale Base,$859000
www.cars.com/vehicledetail/e883f0be-e52e-43a4-baa0-be6eb5894ea8/,Used,2016 Ferrari 488 GTB Base,$283938
www.cars.com/vehicledetail/5de07acd-ebb6-40cc-aff3-3243b4174cff/,Used,2017 Ferrari F12berlinetta Base,$1299991
www.cars.com/vehicledetail/291dee37-da74-4827-95e8-31c1c7e83fd0/,Used,2014 Ferrari California Base,$142996
www.cars.com/vehicledetail/c36a7eff-ce3c-4e56-bbf2-3ae129010bbe/,Used,2021 Ferrari SF90 Stradale Base,$799999
www.cars.com/vehicledetail/52772cdf-0096-4364-9284-c0b90b52d14a/,Used,1998 Ferrari 550 Maranello,$149000
www.cars.com/vehicledetail/a0b7298c-9d34-4ce8-8ba8-57caf08f79ce/,Used,2008 Ferrari F430 Spider,$549990
www.cars.com/vehicledetail/5d7878d7-e0a9-42e9-9b7c-74bdaa0a1fda/,Used,2019 Ferrari Portofino Base,$258500
www.cars.com/vehicledetail/9c4e747b-c969-4975-af51-810c8d7de14f/,Used,2007 Ferrari F430 Berlinetta,$159950
www.cars.com/vehicledetail/cedfe2f5-653f-4818-955a-9bb17ef70fef/,Used,1987 Ferrari Mondial Cabriolet,$79850
www.cars.com/vehicledetail/c3dc9623-d4c5-480b-a9f3-976784e922bd/,Used,2022 Ferrari F8 Tributo Base,$470888
www.cars.com/vehicledetail/e51a40b0-2612-4ab4-b834-69538ac58701/,Used,2013 Ferrari 458 Spider Base,$240988
www.cars.com/vehicledetail/ca2d5658-fb3a-48dc-b945-46dd521aa7d3/,Ferrari Certified,2013 Ferrari 458 Italia Base,$249995
www.cars.com/vehicledetail/769b3743-8a73-440b-947a-c3b1d387c17d/,Used,2014 Ferrari California Base,$139949
www.cars.com/vehicledetail/31693a7e-6c67-4200-94a5-ac0f5a096122/,Used,2017 Ferrari 488 Spider,$335998
www.cars.com/vehicledetail/38493ad8-c286-453b-8b2a-dc33c09f4f92/,Used,2015 Ferrari California T,$139995
www.cars.com/vehicledetail/cf878411-a579-4471-a6fd-f66e9e08a06f/,Used,2016 Ferrari 488 GTB 2dr Cpe,$224900
www.cars.com/vehicledetail/9592d4df-12d4-4ed2-aa9f-4ccec7ca934d/,Used,2011 Ferrari California Base,$104900
www.cars.com/vehicledetail/22cbb224-3868-49e9-b302-5bb3b95b4a55/,Used,2017 Ferrari 488 GTB Base,$309955
www.cars.com/vehicledetail/ca11255d-0971-4ced-bc30-3da8284045a7/,Used,2006 Ferrari F430 Spider,$224999
www.cars.com/vehicledetail/0d6d9210-1212-441b-9511-abc4acc55339/,Used,2020 Ferrari F8 Tributo Base,$439900
www.cars.com/vehicledetail/352c6021-0781-4cc9-a0b4-f167bcf53921/,Used,2010 Ferrari California Base,$105000
www.cars.com/vehicledetail/c367fea2-f6c1-4890-b77b-7aa85ba4fd75/,Used,2014 Ferrari 458 Italia Base,$245888
www.cars.com/vehicledetail/c545bfed-df90-44b3-a019-96beca51478b/,Used,2005 Ferrari F430 Berlinetta,$209995
www.cars.com/vehicledetail/f703dfc7-a2d5-49ae-948e-ad95d50f24a9/,Used,2019 Ferrari 488 GTB Base,$249990
www.cars.com/vehicledetail/77c0df7a-3b38-4975-be1e-1910bff49167/,Ferrari Certified,2020 Ferrari F8 Tributo Base,$404999
www.cars.com/vehicledetail/89936518-a67c-4c1f-8665-2830bab7040d/,Ferrari Certified,2020 Ferrari F8 Tributo Base,$415487
www.cars.com/vehicledetail/d765e83d-c720-412d-accb-71d66990b6a2/,Used,2015 Ferrari California T,$164499
www.cars.com/vehicledetail/3c29a1f7-3eb6-450c-b6d7-7dba539466ca/,Used,1999 Ferrari F355 Spider,$125895
www.cars.com/vehicledetail/8a9da509-a132-475e-8b91-6921c827a512/,Used,2020 Ferrari 488 Pista Spider Base,$789985
www.cars.com/vehicledetail/2f52ec05-870a-488f-bed4-69d34aa118c2/,Used,2017 Ferrari 488 Spider Base,$359000
www.cars.com/vehicledetail/e9aa9f97-0f86-45d8-b459-7b392dc0d839/,Used,2018 Ferrari 488 GTB Base,$295988
www.cars.com/vehicledetail/3bde2694-133f-4294-bd69-778b13aa0845/,Used,2018 Ferrari 812 Superfast Base,$619995
www.cars.com/vehicledetail/ec5aa124-f827-4506-9949-05a85d78dc03/,Used,2016 Ferrari California T,$169995
www.cars.com/vehicledetail/980dd803-46aa-4d97-8ed1-2afb58227489/,Used,2017 Ferrari 488 GTB Base,$315900
www.cars.com/vehicledetail/87aa8245-a08c-4852-a2ca-9d6ac6e20e7c/,Used,2007 Ferrari 599 GTB Fiorano,$205990
www.cars.com/vehicledetail/5d35c3e9-b0d1-48a4-9e4e-9b58263f8f7e/,Used,2021 Ferrari 812 GTS Base,$739895
www.cars.com/vehicledetail/c8b9581e-c4bf-48f6-b483-cd1c747a944a/,Used,2015 Ferrari 458 Spider Base,$249990
www.cars.com/vehicledetail/f5a744c8-ab6e-4b9c-a19a-cbc44dce8411/,Used,2021 Ferrari F8 Tributo Base,$454395
www.cars.com/vehicledetail/f4586a93-4c45-4e5b-82b5-7dbcc6c7b93f/,Used,2015 Ferrari 458 Italia Base,$288888
www.cars.com/vehicledetail/d9e519dd-5d9e-4b0b-ae88-d46045038434/,Used,2014 Ferrari 458 Spider Base,$269955
www.cars.com/vehicledetail/51952096-4862-4f67-9df3-1c175c46c7c4/,Used,2015 Ferrari California T,$135995
www.cars.com/vehicledetail/298567ac-8976-4d26-8749-5d87704b2d42/,Used,2016 Ferrari 488 GTB Base,$284200
www.cars.com/vehicledetail/b660e2f5-ee8e-4c54-a8c2-8d83be200bbc/,Used,2021 Ferrari F8 Tributo Base,$579996
www.cars.com/vehicledetail/dcd0d2ae-ba76-4857-ba90-001c85cfbe1c/,Used,2000 Ferrari 550 Maranello,$224995
www.cars.com/vehicledetail/d86d300b-c608-4a0d-a875-ea82ec0065b9/,Used,2003 Ferrari 575 M Maranello,$424900
www.cars.com/vehicledetail/17034255-7caa-4502-b858-9867310f4c6c/,Used,2006 Ferrari F430 Spider,$125990
www.cars.com/vehicledetail/ef996989-771b-4fcb-ae56-13edab73a06b/,Used,2001 Ferrari 360 Modena,$94995
www.cars.com/vehicledetail/bb8af591-a84d-4088-895f-d2f6cdced401/,Used,2016 Ferrari California T,$152053
www.cars.com/vehicledetail/c6311f35-764b-4424-a30e-7a2e5de351f8/,Used,2013 Ferrari 458 Italia Base,$209955
www.cars.com/vehicledetail/45d6129b-5fe5-489a-9bc2-f30eb2dd1c08/,Used,2012 Ferrari 458 Spider Base,$249900
www.cars.com/vehicledetail/74f9884f-f0ee-49dd-a7e2-6b52bb1498d4/,Used,2017 Ferrari 488 Spider Base,$324955
www.cars.com/vehicledetail/f499a1db-b2a0-4604-bb88-efb6fad0861d/,Used,2018 Ferrari 812 Superfast Base,$444990
www.cars.com/vehicledetail/b4da3e4a-4da4-47fa-8d99-81c5c8c7f386/,Used,2010 Ferrari California,$98977
www.cars.com/vehicledetail/8300df84-40f3-4f12-bd2d-2321d8614e82/,Ferrari Certified,2014 Ferrari 458 Italia Speciale,$699900
www.cars.com/vehicledetail/60600723-00e4-4239-bf59-bf7e41dba49d/,Used,1999 Ferrari 360 Modena,$102500
www.cars.com/vehicledetail/5d473706-f91f-4120-8480-1e48b3a0fc49/,Used,1989 Ferrari 328 GTS,$129895
www.cars.com/vehicledetail/6343a028-5507-4a47-9264-fe80b31aa2fc/,Ferrari Certified,2019 Ferrari 812 Superfast Base,$469900
www.cars.com/vehicledetail/f62f9a6a-d680-4bb2-9af5-979d9d0a2bff/,Used,2018 Ferrari California T,$154995
www.cars.com/vehicledetail/41b50441-e4e2-4936-9a94-cad4479f7e75/,Used,2000 Ferrari 360 Modena,$115000
www.cars.com/vehicledetail/65e73d1e-22d0-4df3-9cee-9de7e49d0f17/,Ferrari Certified,2014 Ferrari 458 Speciale Base,$599995
www.cars.com/vehicledetail/9ebf1c3d-6a2f-43d0-bda6-e00e1fa72465/,Used,2013 Ferrari FF Base,$148861
www.cars.com/vehicledetail/f4fa3d5e-a72c-4046-8bcf-640060ffda20/,Used,2014 Ferrari 458 Spider Base,$309995
www.cars.com/vehicledetail/820868e0-a73d-4c84-81ab-f96e05e7d7af/,Used,2021 Ferrari 812 GTS Base,$747500
www.cars.com/vehicledetail/2736e849-8620-457b-b756-1134008eab30/,Used,2016 Ferrari F12berlinetta Base,$279500
www.cars.com/vehicledetail/94d37a1d-e23e-45a2-a85b-feac2305bbbb/,Used,2006 Ferrari F430 Spider,$139990
www.cars.com/vehicledetail/f57ff46b-3593-4bef-951b-ca27820b96f9/,Used,2006 Ferrari F430 2dr Convertible Spider,$149995
www.cars.com/vehicledetail/29602b0a-cd9a-4f39-90dd-784c29917771/,Used,2016 Ferrari F12berlinetta Base,$294950
www.cars.com/vehicledetail/2d6073ad-831c-4cfc-89af-156e8947a88c/,Ferrari Certified,2020 Ferrari 488 Pista Base,$574900
www.cars.com/vehicledetail/8ebdd009-c8cb-46d5-a504-fb2f84d2bc1e/,Used,2019 Ferrari 812 Superfast Base,$439000
www.cars.com/vehicledetail/b6c6d145-0372-48fa-96ac-b0afd3b99859/,Used,2019 Ferrari 812 Superfast,Not Priced
www.cars.com/vehicledetail/45737924-27db-43dd-a64f-f228b61242f9/,Used,2018 Ferrari 812 Superfast Base,$439900
www.cars.com/vehicledetail/b020e265-26d9-4482-b326-83163152e449/,Used,2014 Ferrari California Base,$153975
www.cars.com/vehicledetail/31808ebf-ba16-407e-b5ba-6db3271c9da0/,Used,2013 Ferrari 458 Spider Base,$237000
www.cars.com/vehicledetail/6a27748f-3fd3-477d-9a94-92bb0a5cb245/,Used,2002 Ferrari 360 Modena Berlinetta,$119000
www.cars.com/vehicledetail/a5287434-c1a2-4ffe-9fc8-0480514aabbb/,Used,2016 Ferrari 488 GTB Base,$239900
www.cars.com/vehicledetail/39904089-b119-4ce1-bd54-c2e5a5fcbea5/,Used,2006 Ferrari F430 Spider,$349900
www.cars.com/vehicledetail/706d6661-9dd1-4a20-9ee6-bf6f7a7dc0bf/,Used,2021 Ferrari Roma Base,$313995
www.cars.com/vehicledetail/98cd953d-7f2f-4b48-b23e-7ad530c0eed5/,Ferrari Certified,2018 Ferrari 488 GTB Base,$309900
